State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
OR,97268,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97269,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97281,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97291,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97298,"PORTLAND METRO DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97301,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97302,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97303,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97304,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97305,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97306,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97307,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97308,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97309,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97310,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97311,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97312,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97314,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97317,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97321,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97322,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97324,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97325,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97326,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97327,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97329,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97330,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97331,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97333,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97335,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97336,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97338,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97339,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97341,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97342,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97343,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97344,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97345,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97346,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97347,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97348,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97350,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97351,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97352,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97355,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97357,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97358,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97360,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97361,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97362,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97364,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97365,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97366,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97367,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97368,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97369,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97370,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97371,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97373,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97374,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97375,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97376,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97377,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97378,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97380,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97381,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97383,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97384,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97385,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97386,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97388,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97389,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97390,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97391,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97392,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97394,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97396,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97401,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97402,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97403,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97404,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97405,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97406,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97407,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97408,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97409,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97410,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97411,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97412,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97413,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97414,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97415,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97416,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97417,"SOUTHERN DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97419,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97420,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97423,COQUILLE,0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97424,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97426,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97429,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97430,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97431,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97432,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97434,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97435,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97436,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97437,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97438,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97439,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97440,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97441,"CENTRAL COAST DISTRICT SP",0.000000,0.000000,0.000000,0,0.000000,0
OR,97442,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97443,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97444,"SOUTH COAST DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97446,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
OR,97447,"OREGON STATE",0.000000,0.000000,0,0,0,0
OR,97448,"WILLAMETTE VALLEY DISTRICT SP",0.000000,0.000000,0.000000,0.000000,0.000000,0
